date,region,category,quarter,day_of_week,is_weekend,marketing_spend,discount_pct,units_sold,unit_price,revenue,cost,profit,customer_satisfaction
2024-08-01,South,Office Supplies,3,3,0,1527.76,14.78,146,56.9,8308.05,5034.23,3273.81,4.66
2024-08-01,East,Electronics,3,3,0,3140.9,10.29,259,449.59,116444.93,82427.29,34017.64,4.42
2024-08-01,East,Furniture,3,3,0,1501.07,15.64,220,247.04,54348.55,32126.38,22222.18,4.52
2024-08-01,East,Office Supplies,3,3,0,1506.31,10.94,161,67.87,10927.32,7422.06,3505.26,3.84
2024-08-01,West,Electronics,3,3,0,1876.4,16.01,283,518.57,146756.47,103447.3,43309.17,4.28
2024-08-01,West,Furniture,3,3,0,1430.28,12.54,200,217.9,43579.81,26050.76,17529.06,4.13
2024-08-01,West,Office Supplies,3,3,0,1165.35,6.07,163,60.6,9878.08,6552.74,3325.34,4.38
2024-08-02,North,Electronics,3,4,0,1944.43,13.98,246,413.51,101723.84,65144.34,36579.5,4.06
2024-08-02,North,Furniture,3,4,0,2145.35,13.79,219,242.91,53196.23,37857.16,15339.07,4.23
2024-08-02,North,Office Supplies,3,4,0,1368.67,23.16,193,53.56,10336.51,6262.58,4073.93,4.46
2024-08-02,South,Electronics,3,4,0,2594.0,19.88,253,464.59,117541.06,74752.9,42788.15,4.78
2024-08-02,South,Furniture,3,4,0,2596.19,12.7,191,320.11,61141.19,42421.86,18719.33,4.29
2024-08-02,South,Office Supplies,3,4,0,2255.81,8.37,173,60.92,10539.77,6638.65,3901.12,4.39
2024-08-02,East,Electronics,3,4,0,1694.82,14.06,258,485.79,125334.74,87550.27,37784.47,4.52
2024-08-02,East,Furniture,3,4,0,1904.15,6.94,195,250.51,48849.96,31277.7,17572.27,4.35
2024-08-02,East,Office Supplies,3,4,0,1849.3,12.22,176,60.06,10571.06,6667.49,3903.57,4.11
2024-08-02,West,Electronics,3,4,0,1939.88,11.39,253,521.47,131932.83,85379.64,46553.19,4.23
2024-08-02,West,Furniture,3,4,0,1922.67,8.02,205,242.56,49723.84,30626.77,19097.07,4.25
2024-08-02,West,Office Supplies,3,4,0,2219.02,10.32,175,55.83,9770.89,7075.56,2695.34,4.11
2024-08-03,North,Electronics,3,5,1,3161.08,8.24,270,457.63,123558.75,77708.23,45850.52,3.72
2024-08-03,North,Furniture,3,5,1,1488.86,12.1,219,262.28,57440.22,35369.62,22070.6,3.93
2024-08-03,North,Office Supplies,3,5,1,2017.19,12.8,220,59.64,13121.25,9252.05,3869.2,4.74
2024-08-03,South,Electronics,3,5,1,2299.86,16.98,257,384.42,98796.35,61386.59,37409.76,4.26
2024-08-03,South,Furniture,3,5,1,2184.81,19.13,223,327.98,73139.4,50308.56,22830.84,4.19
2024-08-03,South,Office Supplies,3,5,1,1300.32,14.67,185,56.41,10435.47,6733.56,3701.9,4.56
2024-08-03,East,Electronics,3,5,1,3048.81,14.2,275,469.74,129178.46,86425.11,42753.35,4.27
2024-08-03,East,Furniture,3,5,1,958.8,10.14,241,272.17,65594.03,49151.07,16442.96,4.53
2024-08-03,East,Office Supplies,3,5,1,1722.31,9.58,196,52.37,10264.27,6573.27,3691.0,4.08
2024-08-03,West,Electronics,3,5,1,2638.85,0.0,280,491.34,137575.43,82678.27,54897.17,3.71
2024-08-03,West,Furniture,3,5,1,2123.85,12.2,266,345.9,92010.5,65977.13,26033.36,4.35
2024-08-03,West,Office Supplies,3,5,1,1982.83,19.64,230,63.93,14704.3,10737.94,3966.37,4.14
2024-08-04,North,Electronics,3,6,1,2906.18,6.29,283,474.35,134239.65,79504.94,54734.71,3.94
2024-08-04,North,Furniture,3,6,1,1785.62,8.35,228,264.66,60341.51,38811.69,21529.82,3.99
2024-08-04,North,Office Supplies,3,6,1,1827.69,7.11,202,63.29,12783.62,8435.13,4348.49,3.95
2024-08-04,South,Electronics,3,6,1,1838.49,13.55,282,509.3,143623.72,90101.85,53521.87,4.09
2024-08-04,South,Furniture,3,6,1,1826.28,7.78,197,245.65,48392.91,31560.58,16832.33,4.14
2024-08-04,South,Office Supplies,3,6,1,1599.68,9.73,164,70.88,11623.91,7978.85,3645.06,4.28
2024-08-04,East,Electronics,3,6,1,2704.99,4.98,246,341.6,84034.83,52743.73,31291.09,4.08
2024-08-04,East,Furniture,3,6,1,1407.73,12.92,244,224.88,54869.75,37640.44,17229.31,4.25
2024-08-04,East,Office Supplies,3,6,1,1698.89,11.9,190,56.36,10708.86,6998.79,3710.07,4.41
2024-08-04,West,Electronics,3,6,1,2924.62,3.95,268,401.4,107576.35,66259.28,41317.07,4.46
2024-08-04,West,Furniture,3,6,1,1928.39,16.91,255,280.74,71589.29,44052.15,27537.14,4.0
2024-08-04,West,Office Supplies,3,6,1,1882.61,14.45,227,66.75,15153.37,9903.02,5250.35,4.21
2024-08-05,North,Electronics,3,0,0,2001.57,13.86,259,386.44,100087.7,65412.68,34675.02,4.45
2024-08-05,North,Furniture,3,0,0,1376.86,12.03,204,271.71,55427.82,37236.92,18190.9,4.36
2024-08-05,North,Office Supplies,3,0,0,1846.31,17.57,174,48.02,8354.96,4910.73,3444.23,4.64
2024-08-05,South,Electronics,3,0,0,1685.12,12.77,243,445.93,108361.47,73648.58,34712.89,4.09
2024-08-05,South,Furniture,3,0,0,2393.53,10.66,167,341.03,56951.32,34513.65,22437.68,4.31
2024-08-05,South,Office Supplies,3,0,0,1960.48,22.25,187,48.43,9055.55,5719.92,3335.64,4.04
2024-08-05,East,Electronics,3,0,0,2802.8,16.6,244,484.38,118188.87,86180.02,32008.85,4.62
2024-08-05,East,Furniture,3,0,0,1409.94,15.97,212,259.36,54983.27,38159.23,16824.04,4.57
2024-08-05,East,Office Supplies,3,0,0,2690.47,11.19,177,70.61,12498.11,8897.13,3600.98,4.15
2024-08-05,West,Electronics,3,0,0,2600.21,7.96,285,458.91,130790.46,85142.12,45648.34,3.84
2024-08-05,West,Furniture,3,0,0,1198.52,18.21,223,270.95,60422.18,37677.77,22744.41,4.48
2024-08-05,West,Office Supplies,3,0,0,2035.13,13.92,190,69.29,13165.42,9204.27,3961.15,4.23
2024-08-06,North,Electronics,3,1,0,2873.7,11.3,257,493.4,126803.38,76803.06,50000.32,3.97
2024-08-06,North,Furniture,3,1,0,2181.13,21.19,243,310.14,75363.06,44869.96,30493.09,4.68
2024-08-06,North,Office Supplies,3,1,0,1850.17,12.64,175,53.34,9333.71,5560.19,3773.52,4.26
2024-08-06,South,Electronics,3,1,0,2818.76,13.45,239,428.24,102350.0,75800.29,26549.71,4.3
2024-08-06,South,Furniture,3,1,0,1874.38,16.7,195,231.55,45152.49,31920.41,13232.08,4.14
2024-08-06,South,Office Supplies,3,1,0,2167.13,14.37,180,62.72,11290.37,7398.91,3891.46,4.62
2024-08-06,East,Electronics,3,1,0,2463.22,12.86,253,456.58,115515.05,82746.33,32768.72,4.0
2024-08-06,East,Furniture,3,1,0,2281.29,16.59,224,266.0,59584.86,36921.6,22663.26,4.06
2024-08-06,East,Office Supplies,3,1,0,1485.62,14.76,167,61.97,10349.12,7274.77,3074.35,4.06
2024-08-06,West,Electronics,3,1,0,2674.99,11.33,297,476.09,141398.65,95199.93,46198.72,4.46
2024-08-06,West,Furniture,3,1,0,996.32,12.16,196,319.94,62708.18,37325.28,25382.91,3.86
2024-08-06,West,Office Supplies,3,1,0,2993.36,18.76,190,81.21,15430.51,9506.97,5923.55,3.7
2024-08-07,North,Electronics,3,2,0,2734.11,6.19,239,426.84,102015.74,61625.62,40390.12,4.31
2024-08-07,North,Furniture,3,2,0,1062.29,8.36,191,270.76,51715.18,35001.73,16713.45,4.45
2024-08-07,North,Office Supplies,3,2,0,2510.54,11.93,180,67.45,12141.79,8889.17,3252.62,4.05
2024-08-07,South,Electronics,3,2,0,3255.69,13.86,251,437.71,109864.86,77450.71,32414.15,4.54
2024-08-07,South,Furniture,3,2,0,997.19,5.18,162,280.56,45450.43,31275.92,14174.5,4.58
2024-08-07,South,Office Supplies,3,2,0,1352.25,15.53,172,70.45,12116.94,8603.35,3513.59,4.39
2024-08-07,East,Electronics,3,2,0,2886.96,16.23,265,466.18,123537.52,91586.46,31951.06,4.41
2024-08-07,East,Furniture,3,2,0,1956.01,10.91,213,278.09,59232.63,35712.15,23520.48,4.09
2024-08-07,East,Office Supplies,3,2,0,1326.0,10.34,177,69.86,12365.23,8878.45,3486.78,4.06
2024-08-07,West,Electronics,3,2,0,2057.81,8.74,247,424.78,104921.12,62820.96,42100.16,4.33
2024-08-07,West,Furniture,3,2,0,1870.22,12.49,239,293.46,70137.81,52546.93,17590.88,4.42
2024-08-07,West,Office Supplies,3,2,0,1608.09,4.15,178,52.98,9429.74,6673.79,2755.95,4.22
2024-08-08,North,Electronics,3,3,0,2265.91,11.41,255,499.03,127251.83,83203.28,44048.56,4.5
2024-08-08,North,Furniture,3,3,0,1533.69,14.12,217,285.18,61883.85,37967.4,23916.45,4.98
2024-08-08,North,Office Supplies,3,3,0,2083.34,17.14,184,56.9,10469.1,7604.16,2864.94,4.64
2024-08-08,South,Electronics,3,3,0,3165.79,10.91,244,448.05,109323.34,66362.63,42960.72,4.72
2024-08-08,South,Furniture,3,3,0,2082.72,16.32,207,272.31,56369.06,40791.77,15577.29,4.15
2024-08-08,South,Office Supplies,3,3,0,1951.16,2.57,136,50.77,6904.53,4147.46,2757.07,4.13
2024-08-08,East,Electronics,3,3,0,2459.16,9.9,243,403.98,98167.64,73602.39,24565.24,4.51
2024-08-08,East,Furniture,3,3,0,1246.41,13.74,201,336.31,67597.74,44083.79,23513.95,4.59
2024-08-08,East,Office Supplies,3,3,0,1102.25,16.35,168,63.1,10601.54,6540.69,4060.85,4.06
2024-08-08,West,Electronics,3,3,0,2853.53,15.09,281,440.67,123828.43,89650.42,34178.01,4.08
2024-08-08,West,Furniture,3,3,0,1358.89,10.08,216,343.39,74172.4,51825.77,22346.63,3.83
2024-08-08,West,Office Supplies,3,3,0,1631.49,10.53,182,70.43,12818.98,8878.76,3940.22,4.59
2024-08-09,North,Electronics,3,4,0,2371.84,16.47,283,487.8,138048.42,95434.58,42613.84,4.55
2024-08-09,North,Furniture,3,4,0,1699.47,27.68,235,308.57,72515.02,52769.5,19745.52,4.45
2024-08-09,North,Office Supplies,3,4,0,1509.04,18.32,185,58.27,10779.36,7855.37,2923.99,4.7
2024-08-09,South,Electronics,3,4,0,2207.31,5.08,197,497.75,98057.49,66030.89,32026.61,4.35
2024-08-09,South,Furniture,3,4,0,921.93,21.14,218,209.21,45607.67,27825.92,17781.76,4.4
2024-08-09,South,Office Supplies,3,4,0,2298.59,7.41,169,66.66,11265.08,7658.29,3606.79,4.44
2024-08-09,East,Electronics,3,4,0,2683.07,12.47,258,499.39,128842.96,90358.19,38484.78,4.24
2024-08-09,East,Furniture,3,4,0,1574.57,13.52,216,264.01,57026.87,35881.89,21144.98,4.34
2024-08-09,East,Office Supplies,3,4,0,1885.53,15.55,188,58.2,10941.32,7730.4,3210.93,4.31
2024-08-09,West,Electronics,3,4,0,2878.79,4.21,247,440.14,108713.53,67005.57,41707.96,4.21
2024-08-09,West,Furniture,3,4,0,1798.29,13.73,226,302.05,68262.54,43833.24,24429.3,4.53
2024-08-09,West,Office Supplies,3,4,0,1958.09,12.25,196,75.78,14852.44,10645.0,4207.44,4.1
2024-08-10,North,Electronics,3,5,1,2305.3,15.38,291,452.39,131644.2,95861.51,35782.69,3.91
2024-08-10,North,Furniture,3,5,1,1668.85,9.05,236,210.37,49647.15,32222.78,17424.36,4.02
2024-08-10,North,Office Supplies,3,5,1,1977.78,8.39,193,60.7,11715.96,6951.12,4764.83,4.46
2024-08-10,South,Electronics,3,5,1,3573.76,8.89,288,416.8,120037.3,83070.81,36966.48,3.68
2024-08-10,South,Furniture,3,5,1,1558.09,15.57,202,284.96,57561.96,40019.58,17542.39,3.76
2024-08-10,South,Office Supplies,3,5,1,1902.58,14.9,177,68.83,12183.76,7631.6,4552.16,4.64
2024-08-10,East,Electronics,3,5,1,2058.66,16.65,270,490.24,132365.37,78073.88,54291.49,4.54
2024-08-10,East,Furniture,3,5,1,1971.89,16.97,240,212.61,51025.67,34642.85,16382.82,4.47
2024-08-10,East,Office Supplies,3,5,1,1788.5,8.74,167,55.54,9275.39,6770.36,2505.03,4.08
2024-08-10,West,Electronics,3,5,1,2861.38,9.8,293,402.18,117837.66,79458.29,38379.37,3.8
2024-08-10,West,Furniture,3,5,1,1692.79,11.42,233,314.42,73259.86,43055.21,30204.65,4.29
2024-08-10,West,Office Supplies,3,5,1,1837.84,14.04,214,66.5,14230.52,9173.67,5056.85,4.19
2024-08-11,North,Electronics,3,6,1,2512.26,13.72,291,442.28,128703.65,90793.61,37910.04,4.16
2024-08-11,North,Furniture,3,6,1,1739.22,6.65,225,256.82,57783.84,42510.24,15273.6,4.24
2024-08-11,North,Office Supplies,3,6,1,1946.37,11.78,208,53.3,11085.73,7231.53,3854.2,4.02
2024-08-11,South,Electronics,3,6,1,2437.1,7.67,256,404.5,103553.24,70524.66,33028.57,4.26
2024-08-11,South,Furniture,3,6,1,1464.51,7.13,206,294.86,60742.04,40690.59,20051.45,4.16
2024-08-11,South,Office Supplies,3,6,1,1640.01,11.29,154,57.22,8812.37,5541.77,3270.61,4.49
2024-08-11,East,Electronics,3,6,1,2297.93,10.18,261,411.41,107378.65,76140.15,31238.5,4.31
2024-08-11,East,Furniture,3,6,1,1510.31,15.98,230,317.53,73032.67,47979.95,25052.72,3.96
2024-08-11,East,Office Supplies,3,6,1,1773.25,6.32,166,47.71,7919.9,4632.59,3287.31,4.2
2024-08-11,West,Electronics,3,6,1,1662.13,5.88,260,490.78,127603.72,95343.78,32259.93,4.23
2024-08-11,West,Furniture,3,6,1,1716.15,7.95,259,304.52,78870.81,56990.03,21880.78,4.12
2024-08-11,West,Office Supplies,3,6,1,1526.58,20.98,218,63.67,13880.03,10099.01,3781.03,3.94
2024-08-12,North,Electronics,3,0,0,2501.51,10.02,249,396.4,98702.62,65783.37,32919.25,3.89
2024-08-12,North,Furniture,3,0,0,1491.8,3.75,167,265.33,44310.34,25781.95,18528.39,4.07
2024-08-12,North,Office Supplies,3,0,0,1591.49,9.58,187,47.08,8803.77,5124.15,3679.62,4.15
2024-08-12,South,Electronics,3,0,0,2006.46,6.03,213,419.67,89389.87,60225.79,29164.08,3.97
2024-08-12,South,Furniture,3,0,0,1787.68,12.93,185,256.76,47499.77,33564.13,13935.65,4.27
2024-08-12,South,Office Supplies,3,0,0,1892.97,18.02,198,59.01,11684.31,8019.64,3664.67,4.66
2024-08-12,East,Electronics,3,0,0,2015.56,9.45,229,493.4,112988.02,81956.07,31031.95,3.79
2024-08-12,East,Furniture,3,0,0,1848.39,10.68,194,301.54,58498.76,41305.28,17193.49,4.09
2024-08-12,East,Office Supplies,3,0,0,1694.49,13.99,171,56.87,9723.99,7132.71,2591.27,4.42
2024-08-12,West,Electronics,3,0,0,2351.43,12.77,259,379.04,98170.67,63884.11,34286.56,4.39
2024-08-12,West,Furniture,3,0,0,1410.8,18.31,226,211.85,47877.58,31854.64,16022.94,4.55
2024-08-12,West,Office Supplies,3,0,0,2334.02,13.77,191,56.98,10883.95,7670.39,3213.56,4.2
2024-08-13,North,Electronics,3,1,0,1969.11,5.83,224,497.04,111336.38,80168.15,31168.23,4.2
2024-08-13,North,Furniture,3,1,0,1373.11,19.61,212,220.28,46699.44,33587.47,13111.97,4.29
2024-08-13,North,Office Supplies,3,1,0,2173.17,14.07,189,65.41,12361.89,7601.25,4760.64,4.38
2024-08-13,South,Electronics,3,1,0,2484.77,8.58,243,451.78,109781.61,73007.54,36774.08,4.06
2024-08-13,South,Furniture,3,1,0,1681.02,11.49,199,317.73,63228.85,38856.71,24372.14,4.13
2024-08-13,South,Office Supplies,3,1,0,1083.9,1.78,130,56.57,7354.59,4868.18,2486.41,3.68
2024-08-13,East,Electronics,3,1,0,3127.78,1.09,217,476.34,103364.88,77096.15,26268.72,4.27
2024-08-13,East,Furniture,3,1,0,2497.47,17.44,235,200.19,47044.1,33086.18,13957.93,4.39
2024-08-13,East,Office Supplies,3,1,0,2010.98,0.0,138,43.96,6066.33,4310.1,1756.23,3.91
2024-08-13,West,Electronics,3,1,0,2448.07,10.62,280,456.88,127926.28,95170.06,32756.22,4.32
2024-08-13,West,Furniture,3,1,0,1642.23,12.16,207,325.53,67385.6,45256.66,22128.94,4.44
2024-08-13,West,Office Supplies,3,1,0,1683.33,10.96,187,55.55,10387.11,6781.04,3606.08,3.99
2024-08-14,North,Electronics,3,2,0,2384.87,9.48,230,460.04,105809.53,62984.73,42824.81,4.29
2024-08-14,North,Furniture,3,2,0,2403.07,9.67,222,326.53,72490.52,48281.63,24208.89,3.83
2024-08-14,North,Office Supplies,3,2,0,2547.31,6.96,175,48.94,8564.13,5585.13,2979.0,3.66
2024-08-14,South,Electronics,3,2,0,1658.43,9.87,231,537.02,124052.1,77155.82,46896.28,3.96
2024-08-14,South,Furniture,3,2,0,1535.25,8.11,185,240.66,44522.06,28358.68,16163.38,4.46
2024-08-14,South,Office Supplies,3,2,0,1849.59,11.25,144,71.97,10363.04,6165.24,4197.79,4.26
2024-08-14,East,Electronics,3,2,0,2907.96,4.08,238,463.58,110332.93,74104.69,36228.24,4.38
2024-08-14,East,Furniture,3,2,0,2080.14,6.53,198,265.06,52482.65,30706.97,21775.69,4.19
2024-08-14,East,Office Supplies,3,2,0,1568.12,15.52,199,60.32,12003.95,8811.48,3192.47,4.43
2024-08-14,West,Electronics,3,2,0,2559.96,9.89,269,460.49,123872.34,77867.6,46004.74,4.17
2024-08-14,West,Furniture,3,2,0,1756.82,18.21,246,289.44,71201.17,47134.35,24066.82,4.66
2024-08-14,West,Office Supplies,3,2,0,1962.77,13.68,183,54.29,9935.45,6373.08,3562.37,4.12
2024-08-15,North,Electronics,3,3,0,2916.39,5.43,231,422.92,97695.59,60285.79,37409.81,4.29
2024-08-15,North,Furniture,3,3,0,1483.04,5.38,186,299.11,55634.92,40017.61,15617.31,4.2
2024-08-15,North,Office Supplies,3,3,0,1771.39,8.58,159,62.52,9941.07,6485.84,3455.24,4.05
2024-08-15,South,Electronics,3,3,0,2719.06,13.58,242,475.05,114962.83,72436.88,42525.95,4.13
2024-08-15,South,Furniture,3,3,0,1375.89,12.43,179,336.91,60306.79,44224.29,16082.5,4.26
2024-08-15,South,Office Supplies,3,3,0,2327.94,12.08,170,57.95,9851.48,6705.01,3146.47,4.15
2024-08-15,East,Electronics,3,3,0,1780.04,5.31,220,412.2,90684.33,58584.76,32099.56,3.75
2024-08-15,East,Furniture,3,3,0,1570.47,10.0,187,264.97,49548.73,33923.03,15625.7,4.43
2024-08-15,East,Office Supplies,3,3,0,1500.73,22.21,222,72.91,16185.65,10698.47,5487.18,4.33
2024-08-15,West,Electronics,3,3,0,2927.25,17.43,268,416.41,111598.09,78692.05,32906.04,4.23
2024-08-15,West,Furniture,3,3,0,1700.36,13.27,212,288.95,61258.41,43367.18,17891.22,4.08
2024-08-15,West,Office Supplies,3,3,0,2047.22,9.7,167,72.76,12150.61,7507.6,4643.02,4.35
2024-08-16,North,Electronics,3,4,0,3321.96,7.68,264,404.0,106654.72,66928.78,39725.94,4.26
2024-08-16,North,Furniture,3,4,0,1410.63,7.82,185,253.71,46936.96,34850.12,12086.84,3.92
2024-08-16,North,Office Supplies,3,4,0,2807.44,10.77,183,59.21,10835.47,7953.74,2881.73,4.39
2024-08-16,South,Electronics,3,4,0,2106.61,18.64,260,470.12,122231.02,76397.2,45833.82,4.3
2024-08-16,South,Furniture,3,4,0,2269.69,17.22,198,338.47,67016.84,46992.7,20024.14,4.25
2024-08-16,South,Office Supplies,3,4,0,1074.73,10.0,150,60.27,9040.87,6420.83,2620.04,4.41
2024-08-16,East,Electronics,3,4,0,2115.51,15.77,257,379.87,97626.92,67322.53,30304.4,4.37
2024-08-16,East,Furniture,3,4,0,2053.07,17.46,199,291.41,57991.46,41130.84,16860.62,3.89
2024-08-16,East,Office Supplies,3,4,0,1926.07,4.95,178,57.18,10177.47,6853.76,3323.71,4.05
2024-08-16,West,Electronics,3,4,0,2689.12,7.4,272,472.42,128497.8,84759.09,43738.71,4.33
2024-08-16,West,Furniture,3,4,0,1378.09,14.5,223,192.48,42923.16,30896.27,12026.89,4.05
2024-08-16,West,Office Supplies,3,4,0,1633.85,22.17,209,62.58,13078.18,7710.48,5367.7,4.47
2024-08-17,North,Electronics,3,5,1,2105.82,5.74,271,454.12,123065.65,85045.04,38020.61,4.25
2024-08-17,North,Furniture,3,5,1,2104.67,3.85,223,358.99,80053.86,57485.27,22568.59,4.15
2024-08-17,North,Office Supplies,3,5,1,1644.13,19.85,202,54.23,10955.39,7436.8,3518.59,3.91
2024-08-17,South,Electronics,3,5,1,2334.09,14.81,264,428.36,113085.81,81819.27,31266.55,4.15
2024-08-17,South,Furniture,3,5,1,1806.9,8.84,195,251.22,48987.99,30695.37,18292.63,4.27
2024-08-17,South,Office Supplies,3,5,1,1748.88,11.15,183,55.56,10167.3,6646.1,3521.2,3.81
2024-08-17,East,Electronics,3,5,1,2770.81,19.44,295,498.47,147047.33,86865.94,60181.4,4.46
2024-08-17,East,Furniture,3,5,1,1687.73,8.66,240,252.32,60556.41,36626.22,23930.19,4.02
2024-08-17,East,Office Supplies,3,5,1,1610.9,15.25,184,59.47,10942.49,6508.11,4434.38,4.19
2024-08-17,West,Electronics,3,5,1,2643.64,5.69,279,541.41,151053.39,93698.99,57354.4,3.63
2024-08-17,West,Furniture,3,5,1,2390.42,12.71,252,255.15,64296.67,47572.24,16724.43,4.29
2024-08-17,West,Office Supplies,3,5,1,1154.41,4.97,175,64.61,11307.14,7569.79,3737.34,4.41
2024-08-18,North,Electronics,3,6,1,2538.53,19.65,309,468.1,144641.99,95940.79,48701.2,4.05
2024-08-18,North,Furniture,3,6,1,1602.28,16.58,246,233.71,57493.75,41410.56,16083.19,4.25
2024-08-18,North,Office Supplies,3,6,1,1957.17,20.7,233,61.48,14324.42,9592.99,4731.43,4.18
2024-08-18,South,Electronics,3,6,1,2540.4,6.99,235,403.67,94862.47,60463.77,34398.7,4.56
2024-08-18,South,Furniture,3,6,1,1749.94,6.88,196,264.65,51871.24,30464.32,21406.92,4.4
2024-08-18,South,Office Supplies,3,6,1,2513.27,20.87,212,66.15,14024.42,10497.23,3527.19,4.09
2024-08-18,East,Electronics,3,6,1,2467.16,10.47,290,439.88,127564.85,93344.1,34220.75,3.95
2024-08-18,East,Furniture,3,6,1,2442.15,8.69,244,286.35,69869.2,40872.34,28996.86,4.0
2024-08-18,East,Office Supplies,3,6,1,1804.58,8.78,180,40.39,7270.94,4567.61,2703.33,3.56
2024-08-18,West,Electronics,3,6,1,2382.93,15.78,289,395.91,114416.71,81200.94,33215.77,4.19
2024-08-18,West,Furniture,3,6,1,2293.24,1.12,226,283.48,64065.59,45722.21,18343.38,3.47
2024-08-18,West,Office Supplies,3,6,1,1209.27,15.74,196,64.73,12686.97,7846.19,4840.78,4.33
2024-08-19,North,Electronics,3,0,0,1972.17,1.91,219,453.2,99249.88,71173.76,28076.12,4.45
2024-08-19,North,Furniture,3,0,0,1810.81,7.6,194,317.17,61530.09,45678.14,15851.95,4.2
2024-08-19,North,Office Supplies,3,0,0,1630.22,15.71,194,73.21,14201.83,9226.34,4975.49,4.2
2024-08-19,South,Electronics,3,0,0,2589.86,12.79,240,428.25,102778.94,67214.56,35564.38,4.36
2024-08-19,South,Furniture,3,0,0,2860.79,10.05,190,292.05,55489.33,36741.85,18747.48,3.92
2024-08-19,South,Office Supplies,3,0,0,1129.96,0.0,139,66.49,9241.6,6918.47,2323.12,4.48
2024-08-19,East,Electronics,3,0,0,2019.62,12.27,228,468.06,106718.56,70206.61,36511.95,4.49
2024-08-19,East,Furniture,3,0,0,1527.63,9.76,203,322.4,65446.37,44920.62,20525.74,4.18
2024-08-19,East,Office Supplies,3,0,0,1880.02,7.64,161,54.08,8707.32,5122.82,3584.5,4.73
2024-08-19,West,Electronics,3,0,0,2510.63,20.18,260,426.5,110888.84,82839.28,28049.56,3.75
2024-08-19,West,Furniture,3,0,0,2328.21,6.33,201,272.83,54838.09,40847.07,13991.02,3.99
2024-08-19,West,Office Supplies,3,0,0,2159.25,12.4,178,56.41,10040.65,6129.04,3911.61,3.8
2024-08-20,North,Electronics,3,1,0,2468.59,11.53,250,437.65,109412.0,73498.69,35913.31,3.9
2024-08-20,North,Furniture,3,1,0,1583.97,13.82,209,238.16,49774.54,34503.19,15271.35,4.92
2024-08-20,North,Office Supplies,3,1,0,1843.87,5.03,155,63.33,9815.54,6819.06,2996.48,4.43
2024-08-20,South,Electronics,3,1,0,2447.96,15.4,238,480.88,114449.08,67113.99,47335.08,4.39
2024-08-20,South,Furniture,3,1,0,2095.51,9.63,201,238.58,47953.76,29070.94,18882.81,3.91
2024-08-20,South,Office Supplies,3,1,0,1999.61,14.11,170,48.1,8177.36,5210.31,2967.05,4.08
2024-08-20,East,Electronics,3,1,0,2651.45,8.06,267,457.68,122200.42,74295.63,47904.79,4.02
2024-08-20,East,Furniture,3,1,0,1892.74,20.16,206,292.35,60225.09,40110.12,20114.97,4.32
2024-08-20,East,Office Supplies,3,1,0,2520.24,12.7,184,61.03,11228.72,8042.79,3185.93,4.32
2024-08-20,West,Electronics,3,1,0,2651.92,15.8,280,453.5,126980.94,81419.01,45561.93,4.62
2024-08-20,West,Furniture,3,1,0,1979.99,7.77,210,290.16,60933.53,41191.93,19741.6,4.77
2024-08-20,West,Office Supplies,3,1,0,1073.35,16.26,181,54.53,9870.42,6156.0,3714.42,4.22
2024-08-21,North,Electronics,3,2,0,2374.69,9.04,243,478.73,116332.4,87031.24,29301.16,4.02
2024-08-21,North,Furniture,3,2,0,2070.48,19.44,219,254.21,55672.62,32851.15,22821.48,4.34
2024-08-21,North,Office Supplies,3,2,0,1470.95,16.02,175,53.97,9444.88,6019.27,3425.61,4.39
2024-08-21,South,Electronics,3,2,0,2502.71,20.42,234,454.09,106256.24,67000.44,39255.81,3.98
2024-08-21,South,Furniture,3,2,0,1798.46,13.04,179,307.81,55097.84,36967.04,18130.79,3.89
2024-08-21,South,Office Supplies,3,2,0,1415.74,11.26,166,48.48,8048.39,5722.06,2326.33,4.22
2024-08-21,East,Electronics,3,2,0,3792.43,10.93,259,475.51,123156.65,81092.16,42064.49,3.99
2024-08-21,East,Furniture,3,2,0,2674.55,2.94,176,324.31,57078.44,35548.57,21529.87,4.25
2024-08-21,East,Office Supplies,3,2,0,1621.49,1.68,149,47.59,7090.52,4997.32,2093.2,4.31
